2024-04-25 23:49:18 0 [Note] Starting MariaDB 10.4.32-MariaDB source revision c4143f909528e3fab0677a28631d10389354c491 as process 15056
2024-04-25 23:49:18 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2024-04-25 23:49:18 0 [Note] InnoDB: Uses event mutexes
2024-04-25 23:49:18 0 [Note] InnoDB: Compressed tables use zlib 1.3
2024-04-25 23:49:18 0 [Note] InnoDB: Number of pools: 1
2024-04-25 23:49:18 0 [Note] InnoDB: Using SSE2 crc32 instructions
2024-04-25 23:49:18 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=394] with future log sequence number 823612
2024-04-25 23:49:18 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=258] with future log sequence number 823526
2024-04-25 23:49:18 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=393] with future log sequence number 823526
2024-04-25 23:49:18 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=255] with future log sequence number 823352
2024-04-25 23:49:18 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=390] with future log sequence number 823352
2024-04-25 23:49:18 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=254] with future log sequence number 823250
2024-04-25 23:49:18 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=389] with future log sequence number 823250
2024-04-25 23:49:18 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=253] with future log sequence number 823206
2024-04-25 23:49:18 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=45, page number=3] with future log sequence number 803426
2024-04-25 23:49:18 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=45, page number=2] with future log sequence number 792839
2024-04-25 23:49:18 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=372] with future log sequence number 823206
2024-04-25 23:49:18 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=45, page number=1] with future log sequence number 791090
2024-04-25 23:49:18 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=250] with future log sequence number 823162
2024-04-25 23:49:18 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=371] with future log sequence number 823162
2024-04-25 23:49:18 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=249] with future log sequence number 823118
2024-04-25 23:49:18 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=370] with future log sequence number 823118
2024-04-25 23:49:18 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=248] with future log sequence number 823074
2024-04-25 23:49:18 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=386] with future log sequence number 823074
2024-04-25 23:49:18 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=245] with future log sequence number 822900
2024-04-25 23:49:18 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=383] with future log sequence number 822900
2024-04-25 23:49:18 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=244] with future log sequence number 822814
2024-04-25 23:49:18 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=382] with future log sequence number 822814
2024-04-25 23:49:18 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=242] with future log sequence number 822754
2024-04-25 23:49:18 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=44, page number=5] with future log sequence number 789225
2024-04-25 23:49:18 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=44, page number=4] with future log sequence number 789206
2024-04-25 23:49:18 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=44, page number=3] with future log sequence number 790665
2024-04-25 23:49:18 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=44, page number=2] with future log sequence number 784922
2024-04-25 23:49:18 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=381] with future log sequence number 822754
2024-04-25 23:49:18 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=44, page number=1] with future log sequence number 784630
2024-04-25 23:49:18 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=241] with future log sequence number 822710
2024-04-25 23:49:18 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=281] with future log sequence number 840118
2024-04-25 23:49:18 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=413] with future log sequence number 840118
2024-04-25 23:49:18 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=280] with future log sequence number 840074
2024-04-25 23:49:18 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=412] with future log sequence number 840074
2024-04-25 23:49:18 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=279] with future log sequence number 840030
2024-04-25 23:49:18 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=411] with future log sequence number 840030
2024-04-25 23:49:18 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=278] with future log sequence number 839986
2024-04-25 23:49:18 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=410] with future log sequence number 839986
2024-04-25 23:49:18 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=277] with future log sequence number 839942
2024-04-25 23:49:18 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=409] with future log sequence number 839942
2024-04-25 23:49:18 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=276] with future log sequence number 839898
2024-04-25 23:49:18 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=407] with future log sequence number 839898
2024-04-25 23:49:18 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=272] with future log sequence number 839854
2024-04-25 23:49:18 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=406] with future log sequence number 839854
2024-04-25 23:49:18 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=56] with future log sequence number 849533
2024-04-25 23:49:18 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=320] with future log sequence number 849533
2024-04-25 23:49:18 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=56] with future log sequence number 849941
2024-04-25 23:49:18 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=320] with future log sequence number 849941
2024-04-25 23:49:18 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=55] with future log sequence number 849886
2024-04-25 23:49:18 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=319] with future log sequence number 849886
2024-04-25 23:49:18 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=54] with future log sequence number 849847
2024-04-25 23:49:18 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=318] with future log sequence number 849847
2024-04-25 23:49:18 0 [ERROR] InnoDB: Page [page id: space=0, page number=7] log sequence number 805596 is in the future! Current system log sequence number 300306.
2024-04-25 23:49:18 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-04-25 23:49:18 0 [ERROR] InnoDB: Page [page id: space=0, page number=11] log sequence number 809089 is in the future! Current system log sequence number 300306.
2024-04-25 23:49:18 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-04-25 23:49:18 0 [ERROR] InnoDB: Page [page id: space=0, page number=6] log sequence number 843744 is in the future! Current system log sequence number 300306.
2024-04-25 23:49:18 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-04-25 23:49:18 0 [ERROR] InnoDB: Page [page id: space=0, page number=301] log sequence number 843744 is in the future! Current system log sequence number 300306.
2024-04-25 23:49:18 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-04-25 23:49:18 0 [ERROR] InnoDB: Page [page id: space=0, page number=45] log sequence number 843799 is in the future! Current system log sequence number 300306.
2024-04-25 23:49:18 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-04-25 23:49:18 0 [ERROR] InnoDB: Page [page id: space=0, page number=306] log sequence number 843799 is in the future! Current system log sequence number 300306.
2024-04-25 23:49:18 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-04-25 23:49:18 0 [ERROR] InnoDB: Page [page id: space=0, page number=46] log sequence number 843838 is in the future! Current system log sequence number 300306.
2024-04-25 23:49:18 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-04-25 23:49:18 0 [ERROR] InnoDB: Page [page id: space=0, page number=309] log sequence number 843838 is in the future! Current system log sequence number 300306.
2024-04-25 23:49:18 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-04-25 23:49:18 0 [ERROR] InnoDB: Page [page id: space=0, page number=47] log sequence number 844960 is in the future! Current system log sequence number 300306.
2024-04-25 23:49:18 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-04-25 23:49:18 0 [ERROR] InnoDB: Page [page id: space=0, page number=311] log sequence number 844960 is in the future! Current system log sequence number 300306.
2024-04-25 23:49:18 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-04-25 23:49:18 0 [ERROR] InnoDB: Page [page id: space=0, page number=48] log sequence number 844999 is in the future! Current system log sequence number 300306.
2024-04-25 23:49:18 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-04-25 23:49:18 0 [ERROR] InnoDB: Page [page id: space=0, page number=312] log sequence number 844999 is in the future! Current system log sequence number 300306.
2024-04-25 23:49:18 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-04-25 23:49:18 0 [ERROR] InnoDB: Page [page id: space=0, page number=49] log sequence number 845038 is in the future! Current system log sequence number 300306.
2024-04-25 23:49:18 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-04-25 23:49:18 0 [ERROR] InnoDB: Page [page id: space=0, page number=313] log sequence number 845038 is in the future! Current system log sequence number 300306.
2024-04-25 23:49:18 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-04-25 23:49:18 0 [ERROR] InnoDB: Page [page id: space=0, page number=50] log sequence number 845755 is in the future! Current system log sequence number 300306.
2024-04-25 23:49:18 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-04-25 23:49:18 0 [ERROR] InnoDB: Page [page id: space=0, page number=314] log sequence number 845755 is in the future! Current system log sequence number 300306.
2024-04-25 23:49:18 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-04-25 23:49:18 0 [ERROR] InnoDB: Page [page id: space=0, page number=51] log sequence number 845794 is in the future! Current system log sequence number 300306.
2024-04-25 23:49:18 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-04-25 23:49:18 0 [ERROR] InnoDB: Page [page id: space=0, page number=315] log sequence number 845794 is in the future! Current system log sequence number 300306.
2024-04-25 23:49:18 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-04-25 23:49:18 0 [ERROR] InnoDB: Page [page id: space=0, page number=52] log sequence number 846474 is in the future! Current system log sequence number 300306.
2024-04-25 23:49:18 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-04-25 23:49:18 0 [ERROR] InnoDB: Page [page id: space=0, page number=316] log sequence number 846474 is in the future! Current system log sequence number 300306.
2024-04-25 23:49:18 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-04-25 23:49:18 0 [ERROR] InnoDB: Page [page id: space=0, page number=53] log sequence number 846513 is in the future! Current system log sequence number 300306.
2024-04-25 23:49:18 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-04-25 23:49:18 0 [ERROR] InnoDB: Page [page id: space=0, page number=317] log sequence number 846513 is in the future! Current system log sequence number 300306.
2024-04-25 23:49:18 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-04-25 23:49:18 0 [ERROR] InnoDB: Page [page id: space=0, page number=54] log sequence number 849847 is in the future! Current system log sequence number 300306.
2024-04-25 23:49:18 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-04-25 23:49:18 0 [ERROR] InnoDB: Page [page id: space=0, page number=318] log sequence number 849847 is in the future! Current system log sequence number 300306.
2024-04-25 23:49:18 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-04-25 23:49:18 0 [ERROR] InnoDB: Page [page id: space=0, page number=55] log sequence number 849886 is in the future! Current system log sequence number 300306.
2024-04-25 23:49:18 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
