2024-05-12 23:36:11 0 [Note] Starting MariaDB 10.4.32-MariaDB source revision c4143f909528e3fab0677a28631d10389354c491 as process 20792
2024-05-12 23:36:11 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2024-05-12 23:36:11 0 [Note] InnoDB: Uses event mutexes
2024-05-12 23:36:11 0 [Note] InnoDB: Compressed tables use zlib 1.3
2024-05-12 23:36:11 0 [Note] InnoDB: Number of pools: 1
2024-05-12 23:36:11 0 [Note] InnoDB: Using SSE2 crc32 instructions
2024-05-12 23:36:11 0 [Note] InnoDB: Initializing buffer pool, total size = 16M, instances = 1, chunk size = 16M
2024-05-12 23:36:11 0 [Note] InnoDB: Completed initialization of buffer pool
2024-05-12 23:36:11 0 [Note] InnoDB: Starting crash recovery from checkpoint LSN=300288
2024-05-12 23:36:11 0 [Warning] InnoDB: Are you sure you are using the right ib_logfiles to start up the database? Log sequence number in the ib_logfiles is 300288, less than the log sequence number in the first system tablespace file header, 376227.
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=379] with future log sequence number 822580
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=315] with future log sequence number 818891
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=50] with future log sequence number 818813
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=314] with future log sequence number 818813
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=267] with future log sequence number 824100
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=48] with future log sequence number 817331
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=312] with future log sequence number 817331
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=401] with future log sequence number 824100
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=47] with future log sequence number 810402
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=311] with future log sequence number 810402
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=46] with future log sequence number 810363
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=309] with future log sequence number 810363
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=266] with future log sequence number 824058
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=400] with future log sequence number 824058
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=265] with future log sequence number 824016
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=399] with future log sequence number 824016
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=263] with future log sequence number 823930
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=322] with future log sequence number 807656
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=404] with future log sequence number 823930
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=262] with future log sequence number 823886
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=397] with future log sequence number 823886
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=261] with future log sequence number 823784
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=46, page number=3] with future log sequence number 824720
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=46, page number=2] with future log sequence number 806358
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=396] with future log sequence number 823784
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=46, page number=1] with future log sequence number 804296
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=260] with future log sequence number 823698
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=395] with future log sequence number 823698
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=259] with future log sequence number 823612
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=394] with future log sequence number 823612
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=258] with future log sequence number 823526
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=393] with future log sequence number 823526
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=255] with future log sequence number 823352
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=390] with future log sequence number 823352
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=254] with future log sequence number 823250
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=389] with future log sequence number 823250
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=253] with future log sequence number 823206
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=45, page number=3] with future log sequence number 803426
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=45, page number=2] with future log sequence number 792839
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=372] with future log sequence number 823206
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=45, page number=1] with future log sequence number 791090
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=250] with future log sequence number 823162
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=371] with future log sequence number 823162
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=249] with future log sequence number 823118
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=370] with future log sequence number 823118
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=248] with future log sequence number 823074
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=386] with future log sequence number 823074
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=245] with future log sequence number 822900
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=383] with future log sequence number 822900
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=244] with future log sequence number 822814
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=382] with future log sequence number 822814
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=242] with future log sequence number 822754
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=44, page number=5] with future log sequence number 789225
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=44, page number=4] with future log sequence number 789206
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=44, page number=3] with future log sequence number 790665
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=44, page number=2] with future log sequence number 784922
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=381] with future log sequence number 822754
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=44, page number=1] with future log sequence number 784630
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=241] with future log sequence number 822710
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=221] with future log sequence number 360383
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=358] with future log sequence number 360383
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=220] with future log sequence number 358303
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=357] with future log sequence number 358303
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=218] with future log sequence number 357990
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=355] with future log sequence number 357990
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=217] with future log sequence number 357336
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=354] with future log sequence number 357336
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=215] with future log sequence number 356948
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=352] with future log sequence number 356948
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=214] with future log sequence number 355530
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=351] with future log sequence number 355530
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=212] with future log sequence number 355136
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=349] with future log sequence number 355136
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=211] with future log sequence number 353718
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=2, page number=2] with future log sequence number 375204
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=2, page number=6] with future log sequence number 375204
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=2, page number=5] with future log sequence number 375204
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=2, page number=3] with future log sequence number 375204
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=2, page number=4] with future log sequence number 376010
2024-05-12 23:36:11 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=1, page number=3] with future log sequence number 375870
2024-05-12 23:36:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=7] log sequence number 805596 is in the future! Current system log sequence number 300306.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=11] log sequence number 809089 is in the future! Current system log sequence number 300306.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=6] log sequence number 843744 is in the future! Current system log sequence number 300306.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=301] log sequence number 843744 is in the future! Current system log sequence number 300306.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=45] log sequence number 843799 is in the future! Current system log sequence number 300306.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=306] log sequence number 843799 is in the future! Current system log sequence number 300306.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=46] log sequence number 843838 is in the future! Current system log sequence number 300306.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=309] log sequence number 843838 is in the future! Current system log sequence number 300306.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=47] log sequence number 300583 is in the future! Current system log sequence number 300306.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=311] log sequence number 300583 is in the future! Current system log sequence number 300306.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=48] log sequence number 302635 is in the future! Current system log sequence number 300306.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=312] log sequence number 302635 is in the future! Current system log sequence number 300306.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=49] log sequence number 845038 is in the future! Current system log sequence number 300306.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=313] log sequence number 845038 is in the future! Current system log sequence number 300306.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=50] log sequence number 303096 is in the future! Current system log sequence number 300306.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=314] log sequence number 303096 is in the future! Current system log sequence number 300306.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=51] log sequence number 305197 is in the future! Current system log sequence number 300306.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=315] log sequence number 305197 is in the future! Current system log sequence number 300306.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=52] log sequence number 846474 is in the future! Current system log sequence number 300306.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=316] log sequence number 846474 is in the future! Current system log sequence number 300306.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=53] log sequence number 305652 is in the future! Current system log sequence number 300306.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=317] log sequence number 305652 is in the future! Current system log sequence number 300306.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=54] log sequence number 306978 is in the future! Current system log sequence number 300306.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=318] log sequence number 306978 is in the future! Current system log sequence number 300306.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=55] log sequence number 849886 is in the future! Current system log sequence number 300306.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=319] log sequence number 849886 is in the future! Current system log sequence number 300306.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=56] log sequence number 307367 is in the future! Current system log sequence number 300306.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=320] log sequence number 307367 is in the future! Current system log sequence number 300306.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=57] log sequence number 307970 is in the future! Current system log sequence number 300306.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=321] log sequence number 307970 is in the future! Current system log sequence number 300306.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=58] log sequence number 819164 is in the future! Current system log sequence number 300306.
2024-05-12 23:36:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
